brand,model,year,mileage,engine_type,transmission,color,bodywork,doors_num,steering_wheel,vin,owners_num,tech_condition,horsepower,engine_capacity,price,price_currency,price_with_nds 
Audi,100,1991,280000,GASOLINE,FORWARD_CONTROL,22A0F8,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,133,2.3 MT (133 л.с.),175000,RUR,False
Audi,Q3,2015,99251,GASOLINE,ALL_WHEEL_DRIVE,22A0F8,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,180,2.0 AMT (180 л.с.) 4WD,1448000,RUR,False
Audi,Q7,2016,62785,DIESEL,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,249,3.0d AT (249 л.с.) 4WD,3665000,RUR,False
Audi,A4,2016,131000,GASOLINE,ALL_WHEEL_DRIVE,97948F,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,1880000,RUR,False
Audi,Q5,2012,83000,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,211,2.0 AMT (211 л.с.) 4WD,1038000,RUR,False
Audi,A5,2013,98528,GASOLINE,FORWARD_CONTROL,FAFBFB,COUPE,2,LEFT,WAU**************,3,NOT_BEATEN,170,1.8 CVT (170 л.с.),1050000,RUR,False
Audi,Q3,2016,55000,GASOLINE,FORWARD_CONTROL,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,150,1.4 AMT (150 л.с.),1625000,RUR,False
Audi,Q7,2008,217722,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,350,4.2 AT (350 л.с.) 4WD,620000,RUR,False
Audi,A6,1995,320000,GASOLINE,FORWARD_CONTROL,040001,WAGON_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,150,2.6 AT (150 л.с.),200000,RUR,False
Audi,A7,2016,68225,GASOLINE,ALL_WHEEL_DRIVE,040001,LIFTBACK,5,LEFT,WAU**************,2,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,2495000,RUR,False
Audi,A6 allroad,2002,301000,GASOLINE,ALL_WHEEL_DRIVE,CACECB,WAGON_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,250,2.7 AT (250 л.с.) 4WD,420000,RUR,False
Audi,Q5,2014,65000,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,225,2.0 AT (225 л.с.) 4WD,1700000,RUR,False
Audi,Q7,2009,180000,DIESEL,ALL_WHEEL_DRIVE,22A0F8,ALLROAD_5_DOORS,5,LEFT,WUA**************,3,NOT_BEATEN,500,5.9d AT (500 л.с.) 4WD,1450000,RUR,False
Audi,A5,2016,59003,GASOLINE,ALL_WHEEL_DRIVE,0000CC,COUPE,2,LEFT,WAU**************,1,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,2389000,RUR,False
Audi,Q3,2014,109000,GASOLINE,ALL_WHEEL_DRIVE,FF8649,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,170,2.0 AMT (170 л.с.) 4WD,1099000,RUR,False
Audi,Q3,2013,160000,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,170,2.0 AMT (170 л.с.) 4WD,1045000,RUR,False
Audi,Q5,2019,11170,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3300000,RUR,False
Audi,A4 allroad,2009,101000,GASOLINE,ALL_WHEEL_DRIVE,CACECB,WAGON_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,211,2.0 AMT (211 л.с.) 4WD,870000,RUR,False
Audi,A6,2020,0,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,190,40 TFSI 2.0 AMT (190 л.с.),3180000,RUR,False
Audi,A6,2020,0,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,245,45 TFSI 2.0 AMT (245 л.с.) 4WD,3500000,RUR,False
Audi,80,1990,1000000,GASOLINE,FORWARD_CONTROL,97948F,SEDAN,4,LEFT,WAUZZZ8ZLA***********,3,NOT_BEATEN,90,1.8 MT (90 л.с.),40000,RUR,False
Audi,Q3,2014,62000,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,170,2.0 AMT (170 л.с.) 4WD,1399000,RUR,False
Audi,Q5,2019,0,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3635000,RUR,False
Audi,A4,2013,161000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,120,1.8 CVT (120 л.с.),685000,RUR,False
Audi,A4,2013,100450,GASOLINE,FORWARD_CONTROL,200204,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,170,1.8 CVT (170 л.с.),850000,RUR,False
Audi,A6,2017,176671,DIESEL,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,190,2.0d AMT (190 л.с.),1600000,RUR,False
Audi,A4 allroad,2013,154000,GASOLINE,ALL_WHEEL_DRIVE,040001,WAGON_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,225,7S-tronic 2.0 AMT (225 л.с.) 4WD,1200000,RUR,False
Audi,A6,2015,74158,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,190,1.8 AMT (190 л.с.),1559000,RUR,False
Audi,Q3,2013,95000,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,170,2.0 AMT (170 л.с.) 4WD,999000,RUR,False
Audi,A4,2013,91981,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,211,2.0 AMT (211 л.с.) 4WD,1069000,RUR,False
Audi,A4,2010,156000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,XW8**************,3,NOT_BEATEN,160,1.8 CVT (160 л.с.),620000,RUR,False
Audi,Q5,2013,138278,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,XW8**************,1,NOT_BEATEN,225,2.0 AT (225 л.с.) 4WD,1397000,RUR,False
Audi,A3,2010,87711,GASOLINE,FORWARD_CONTROL,FAFBFB,HATCHBACK_3_DOORS,3,LEFT,WAU**************,2,NOT_BEATEN,105,1.2 AMT (105 л.с.),534000,RUR,False
Audi,Q7,2006,110000,GASOLINE,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,350,4.2 AT (350 л.с.) 4WD,630000,RUR,False
Audi,100,1991,380802,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,133,2.3 MT (133 л.с.),120000,RUR,False
Audi,A6,2017,77777,DIESEL,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,190,2.0d AMT (190 л.с.),2400000,RUR,False
Audi,A4,2008,220000,DIESEL,FORWARD_CONTROL,EE1D19,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,143,2.0d CVT (143 л.с.),530000,RUR,False
Audi,A8,1998,410000,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,193,2.8 AT (193 л.с.) 4WD,310000,RUR,False
Audi,RS 7,2015,181055,GASOLINE,ALL_WHEEL_DRIVE,040001,LIFTBACK,5,LEFT,WUA**************,1,NOT_BEATEN,560,4.0 AT (560 л.с.) 4WD,3160000,RUR,False
Audi,A1,2012,119464,GASOLINE,FORWARD_CONTROL,EE1D19,HATCHBACK_3_DOORS,3,LEFT,WAU**************,3,NOT_BEATEN,122,1.4 AMT (122 л.с.),618000,RUR,False
Audi,Q3,2015,62619,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,180,2.0 AMT (180 л.с.) 4WD,1568000,RUR,False
Audi,100,1992,356000,GASOLINE,FORWARD_CONTROL,EE1D19,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,133,2.3 MT (133 л.с.),94999,RUR,False
Audi,A3,2011,65000,GASOLINE,FORWARD_CONTROL,040001,HATCHBACK_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,125,1.4 AMT (125 л.с.),650000,RUR,False
Audi,Q5,2012,196000,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,211,8tiptronic 2.0 AT (211 л.с.) 4WD,990000,RUR,False
Audi,A6 allroad,2001,212000,GASOLINE,ALL_WHEEL_DRIVE,CACECB,WAGON_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,250,2.7 MT (250 л.с.) 4WD,450000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3810000,RUR,False
Audi,Q5,2014,52000,DIESEL,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,XW8**************,1,NOT_BEATEN,177,2.0d AMT (177 л.с.) 4WD,1750000,RUR,False
Audi,80,1985,321000,GASOLINE,ALL_WHEEL_DRIVE,EE1D19,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,93,1.8 MT (93 л.с.) 4WD,99000,RUR,False
Audi,A6,2014,196415,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,180,2.0 CVT (180 л.с.),925000,RUR,False
Audi,100,1991,356795,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,133,2.3 MT (133 л.с.),110000,RUR,False
Audi,A1,2015,91514,GASOLINE,FORWARD_CONTROL,0000CC,HATCHBACK_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,125,1.4 AMT (125 л.с.),999000,RUR,False
Audi,A6,2011,219000,DIESEL,ALL_WHEEL_DRIVE,040001,WAGON_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,245,3.0d AMT (245 л.с.) 4WD,1290000,RUR,False
Audi,Q3,2014,109523,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,170,2.0 AMT (170 л.с.) 4WD,1299000,RUR,False
Audi,Q7,2019,18617,DIESEL,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,249,3.0d AT (249 л.с.) 4WD,6081690,RUR,False
Audi,A4,2010,131670,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,160,1.8 CVT (160 л.с.),749000,RUR,False
Audi,A6,2016,113863,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,XW8**************,1,NOT_BEATEN,190,1.8 AMT (190 л.с.),1615000,RUR,False
Audi,A6,2011,91245,GASOLINE,FORWARD_CONTROL,FAFBFB,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,180,2.0 CVT (180 л.с.),1147000,RUR,False
Audi,90,1988,350000,GASOLINE,FORWARD_CONTROL,97948F,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,136,2.3 MT (136 л.с.),95000,RUR,False
Audi,80,1988,300000,GASOLINE,FORWARD_CONTROL,97948F,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,90,1.8 MT (90 л.с.),55000,RUR,False
Audi,100,1991,100000,GASOLINE,FORWARD_CONTROL,CACECB,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,133,2.3 MT (133 л.с.),160000,RUR,False
Audi,100,1984,320000,GASOLINE,FORWARD_CONTROL,DEA522,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,75,1.8 MT (75 л.с.),50000,RUR,False
Audi,Q7,2007,180000,GASOLINE,ALL_WHEEL_DRIVE,C49648,ALLROAD_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,350,4.2 AT (350 л.с.) 4WD,708000,RUR,False
Audi,A4,2019,8761,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,150,1.4 AMT (150 л.с.),2149000,RUR,False
Audi,A7,2011,165000,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,LIFTBACK,5,LEFT,WAU**************,1,NOT_BEATEN,300,3.0 AMT (300 л.с.) 4WD,1150000,RUR,False
Audi,A6,1997,344000,GASOLINE,FORWARD_CONTROL,97948F,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,165,2.4 AT (165 л.с.),230000,RUR,False
Audi,A6,2017,48900,GASOLINE,ALL_WHEEL_DRIVE,200204,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,1975000,RUR,False
Audi,A3,2017,41630,GASOLINE,FORWARD_CONTROL,FAFBFB,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,150,1.4 AMT (150 л.с.),1400000,RUR,False
Audi,Q7,2010,191000,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,272,3.0 AT (272 л.с.) 4WD,1250000,RUR,False
Audi,A4,2008,157000,GASOLINE,FORWARD_CONTROL,97948F,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,160,1.8 CVT (160 л.с.),620000,RUR,False
Audi,80,1992,350000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,115,2.0 MT (115 л.с.),77000,RUR,False
Audi,A3,2018,53650,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,150,1.4 AMT (150 л.с.),1300000,RUR,False
Audi,Q3,2012,47400,GASOLINE,ALL_WHEEL_DRIVE,CACECB,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,170,2.0 AMT (170 л.с.) 4WD,1288000,RUR,False
Audi,Q7,2013,164035,DIESEL,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,XW8**************,1,NOT_BEATEN,245,3.0d AT (245 л.с.) 4WD,1750000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3810000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3810000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
Audi,Q7,2018,22005,DIESEL,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,XUU**************,1,NOT_BEATEN,249,3.0d AT (249 л.с.) 4WD,4820000,RUR,False
Audi,A6,2017,79995,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,190,1.8 AMT (190 л.с.),1750000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3810000,RUR,False
Audi,Q7,2013,127000,DIESEL,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,XW8**************,2,NOT_BEATEN,245,3.0d AT (245 л.с.) 4WD,1850000,RUR,False
Audi,Q3,2015,61021,GASOLINE,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,180,2.0 AMT (180 л.с.) 4WD,1669000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
Audi,Q5,2012,162314,GASOLINE,ALL_WHEEL_DRIVE,EE1D19,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,211,8tiptronic 2.0 AT (211 л.с.) 4WD,1030000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3810000,RUR,False
Audi,A4,2014,94700,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,120,1.8 CVT (120 л.с.),870000,RUR,False
Audi,A4,2012,150000,GASOLINE,FORWARD_CONTROL,CACECB,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,170,1.8 CVT (170 л.с.),790000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
Audi,Q5,2020,0,DIESEL,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,3.0d AT (249 л.с.) 4WD,4349000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3810000,RUR,False
Audi,Q5,2016,120843,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,180,2.0 AT (180 л.с.) 4WD,1795000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
Audi,A4,2008,119000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,160,1.8 CVT (160 л.с.),620000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3810000,RUR,False
Audi,A4 allroad,2020,0,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,WAGON_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,45 TFSI 2.0 AMT (249 л.с.) 4WD,3270000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3810000,RUR,False
Audi,A8,2019,11898,DIESEL,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,249,45 TDI Long 3.0d AT (249 л.с.) 4WD,6834000,RUR,False
Audi,Q7,2018,39388,DIESEL,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,XW8**************,2,NOT_BEATEN,249,3.0d AT (249 л.с.) 4WD,4299000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3810000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3810000,RUR,False
Audi,A3,2013,105000,GASOLINE,FORWARD_CONTROL,97948F,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,122,1.4 AMT (122 л.с.),870000,RUR,False
Audi,A6,1998,350000,GASOLINE,FORWARD_CONTROL,22A0F8,WAGON_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,165,2.4 AT (165 л.с.),280000,RUR,False
Audi,A3,2018,45279,GASOLINE,FORWARD_CONTROL,97948F,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,150,1.4 AMT (150 л.с.),1590000,RUR,False
Audi,80,1986,900000,GASOLINE,FORWARD_CONTROL,EE1D19,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,90,1.8 MT (90 л.с.),65000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
Audi,A4,2017,42000,DIESEL,ALL_WHEEL_DRIVE,0000CC,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,190,2.0d AMT (190 л.с.) 4WD,2150000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3810000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,190,40 TFSI 2.0 AMT (190 л.с.),2610000,RUR,False
Audi,A4,2015,101987,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,150,1.4 AMT (150 л.с.),1351923,RUR,False
Audi,A8,2010,220304,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,372,4.2 AT (372 л.с.) 4WD,849948,RUR,False
Audi,A8,2010,121120,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,372,4.2 AT (372 л.с.) 4WD,1191808,RUR,False
Audi,Q7,2018,28395,DIESEL,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,XW8**************,1,NOT_BEATEN,249,3.0d AT (249 л.с.) 4WD,4715586,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
Audi,Q7,2013,91700,DIESEL,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,245,3.0d AT (245 л.с.) 4WD,2420000,RUR,False
Audi,A4,1997,324000,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,101,1.6 MT (101 л.с.),170000,RUR,False
Audi,Q5,2009,205000,GASOLINE,ALL_WHEEL_DRIVE,EE1D19,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,211,2.0 AMT (211 л.с.) 4WD,900000,RUR,False
Audi,Q7,2008,264000,DIESEL,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,233,3.0d AT (233 л.с.) 4WD,1010000,RUR,False
Audi,Q8,2018,13950,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,340,55 TFSI 3.0 AT (340 л.с.) 4WD,5850000,RUR,False
Audi,Q3,2012,107000,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,170,2.0 AMT (170 л.с.) 4WD,950000,RUR,False
Audi,A6,2014,139000,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,310,3.0 AMT (310 л.с.) 4WD,1328000,RUR,False
Audi,A3,2009,110000,GASOLINE,FORWARD_CONTROL,97948F,HATCHBACK_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,125,1.4 AMT (125 л.с.),565000,RUR,False
Audi,Q3,2012,172000,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,170,2.0 AMT (170 л.с.) 4WD,935000,RUR,False
